字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
效果,特效,0.881,特效好,0.999852,0.000147885,0.999672,2
质量,进度,0.873,加快感冒好的进度,0.776636,0.223364,0.503636,2
发货,进度,0.867,加快感冒好的进度,0.776636,0.223364,0.503636,2
物流,物流,1.0,物流速度yyds,0.194717,0.805283,0.567295,0
效果,速度,0.722,物流速度yyds,0.194717,0.805283,0.567295,0
质量,速度,0.888,物流速度yyds,0.194717,0.805283,0.567295,0
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
价格,价格,1.0,价格也不贵,0.995533,0.00446736,0.990072,2
效果,合,0.849,合在药房买的差不多,0.89768,0.10232,0.772621,2
质量,质量,1.0,希望质量好好的～,0.534323,0.465677,0.313542,1
正品,产品,0.884,是理想中的产品,0.975854,0.0241464,0.946341,2
品牌,产品,1.0,是理想中的产品,0.975854,0.0241464,0.946341,2
质量,质量,1.0,质量不错,0.999516,0.000483598,0.998925,2
物流,物流,1.0,物流也很快,0.998092,0.00190819,0.99576,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
效果,药效,0.888,药效真的很好,0.999879,0.000121098,0.999731,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
服务,服务,1.0,店家服务的很周到,0.996559,0.00344111,0.992353,2
效果,常备,0.854,常备药物,0.972439,0.0275606,0.938754,2
正品,药品,0.879,药品的质量很好,0.998568,0.00143223,0.996817,2
包装,药品,0.878,药品的质量很好,0.998568,0.00143223,0.996817,2
质量,质量,1.0,药品的质量很好,0.998568,0.00143223,0.996817,2
正品,正品,1.0,正品保证,0.999836,0.00016441,0.999635,2
包装,正品,0.89,正品保证,0.999836,0.00016441,0.999635,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
物流,物流,1.0,物流真快,0.985509,0.0144913,0.967797,2
发货,发货,1.0,发货第二天就收到了,0.0578093,0.942191,0.871535,0
发货,收到,0.874,发货第二天就收到了,0.0578093,0.942191,0.871535,0
正品,药品,0.879,必备药品,0.996118,0.00388202,0.991373,2
包装,药品,0.878,必备药品,0.996118,0.00388202,0.991373,2
发货,到货,1.0,到货很快,0.984702,0.0152984,0.966003,2
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
发货,送到,0.865,隔天就送到了,0.901746,0.0982536,0.781659,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
效果,效果,1.0,喝了效果挺好,0.999354,0.000646397,0.998564,2
效果,常备,0.854,999家庭常备,0.984661,0.0153385,0.965914,2
味道,天气,0.871,天气转冷,0.933062,0.0669381,0.851249,2
发货,发烧,0.861,容易引起感冒发烧,0.120792,0.879208,0.731574,0
效果,常备,0.854,这么多年家中常备,0.997216,0.00278433,0.993813,2
效果,药效,0.888,药效快,0.999609,0.000390625,0.999132,2
品牌,品种,0.876,品种丰富,0.997517,0.00248268,0.994483,2
正品,送货,0.875,送货快捷,0.988196,0.0118036,0.97377,2
发货,送货,1.0,送货快捷,0.988196,0.0118035,0.97377,2
价格,价格,1.0,网上买比实体店价格优惠,0.97877,0.0212302,0.952822,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
正品,正品,1.0,应该是正品,0.981543,0.0184572,0.958984,2
包装,正品,0.89,应该是正品,0.981543,0.0184572,0.958984,2
效果,vc,0.858,vc好吃,0.996098,0.00390238,0.991328,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
正品,正品,1.0,扫了是正品,0.98468,0.0153203,0.965955,2
包装,正品,0.89,扫了是正品,0.98468,0.0153203,0.965955,2
质量,物超所值,0.871,物超所值,0.999436,0.000563886,0.998747,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
质量,质量,1.0,质量跟店里的一样,0.713295,0.286705,0.362878,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
效果,见效,0.871,一包见效,0.976278,0.0237224,0.947283,2
效果,换季,0.859,毕竟换季易感冒,0.741069,0.258931,0.424597,2
价格,价格,1.0,价格适中,0.999527,0.000473469,0.998948,2
服务,客服,0.878,客服也很好,0.997401,0.00259901,0.994224,2
质量,实用,0.877,非常实用,0.99986,0.000140104,0.999689,2
物流,物流,1.0,物流超快,0.998015,0.00198511,0.995589,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
发货,送来,0.871,药才送来,0.0448481,0.955152,0.900338,0
物流,物流,1.0,物流真给力,0.994501,0.00549915,0.98778,2
效果,有用,0.87,对感冒很有用,0.984671,0.0153289,0.965936,2
包装,头,0.864,头天下单,0.745572,0.254428,0.434604,2
物流,物流,1.0,物流好快,0.996702,0.00329805,0.992671,2
发货,囤货,0.888,囤货ing,0.89375,0.10625,0.76389,2
品牌,假,0.851,不过阿里大药房的东西应该不会假吧,0.594363,0.405637,0.0985845,2
包装,纸盒,1.0,纸盒颜色有点出入,0.00231867,0.997681,0.994847,0
物流,物流,1.0,物流慢了点,0.0800071,0.919993,0.822206,0
物流,物流,1.0,物流好快,0.996702,0.00329805,0.992671,2
效果,效果,1.0,效果挺好的,0.999743,0.00025749,0.999428,2
效果,效期,0.864,效期也挺好的,0.999802,0.000198373,0.999559,2
发货,收到,0.874,刚刚收到,0.970758,0.0292419,0.935018,2
发货,付款,0.894,先付款,0.0189065,0.981094,0.957986,0
发货,收到,0.874,货己收到很满意,0.99466,0.00533981,0.988134,2
正品,常用药,0.866,人嘛没事的时候备点生活常用药,0.978801,0.0211994,0.95289,2
服务,平台,0.887,谢谢平台,0.997229,0.00277126,0.993842,2
物流,物流,1.0,物流也挺快的喔,0.997053,0.00294733,0.99345,2
价格,价格合理,0.871,价格合理,0.99979,0.000210452,0.999532,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.0184791,0.958935,2
效果,天冷,0.856,天冷了像三九感冒灵这种家里备一点很需要的,0.740968,0.259032,0.424373,2
物流,物流,1.0,很感谢物流,0.994089,0.00591144,0.986863,2
正品,正品,1.0,药也是正品的非常好,0.999869,0.000131169,0.999709,2
包装,正品,0.89,药也是正品的非常好,0.999869,0.000131169,0.999709,2
质量,速度快,0.712,准时速度快,0.999911,8.91033e-05,0.999802,2
发货,收到,0.874,备用感冒灵收到了,0.456386,0.543614,0.127723,1
效果,几盒,0.857,买了几盒家里备用,0.979009,0.0209914,0.953352,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
发货,送来,0.871,很快就送来了,0.986077,0.0139226,0.969061,2
包装,包,0.892,9包,0.966643,0.0333568,0.925874,2
包装,盒,0.892,盒,0.980229,0.0197711,0.956064,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
味道,味道,1.0,主要这个味道甜甜的很好喝,0.997828,0.0021715,0.995174,2
效果,管用,0.874,也管用,0.992872,0.00712766,0.984161,2
发货,收到,0.874,宝贝已收到,0.969271,0.0307294,0.931712,2
正品,货,0.884,货收到日期也很近,0.994167,0.00583333,0.987037,2
发货,货,0.891,货收到日期也很近,0.994167,0.00583333,0.987037,2
发货,收到,0.874,货收到日期也很近,0.994167,0.00583333,0.987037,2
发货,三包,0.881,感冒吃三包就好了,0.772353,0.227647,0.494117,2
正品,包装,0.89,aa包装很好,0.994857,0.00514324,0.98857,2
包装,包装,1.0,aa包装很好,0.994857,0.00514324,0.98857,2
效果,成效,0.875,有成效,0.990536,0.00946354,0.97897,2
包装,成效,0.853,有成效,0.990536,0.00946353,0.97897,2
正品,退货,0.885,退货,0.00211038,0.99789,0.99531,0
发货,退货,0.892,退货,0.00211038,0.99789,0.99531,0
味道,味,1.0,薄荷味清凉,0.98799,0.0120098,0.973312,2
质量,质,0.877,质,0.972611,0.0273893,0.939135,2
质量,量,0.889,量好很值得常用,0.999809,0.000191456,0.999575,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
质量,速度快,0.712,发货速度快,0.981521,0.0184791,0.958935,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
价格,价格,1.0,价格,0.581449,0.418551,0.0698868,2
正品,吃完,0.865,吃完以后感冒好,0.64597,0.35403,0.213266,2
效果,管用,0.874,很管用感冒了我一直喝的这个药,0.994893,0.00510669,0.988652,2
发货,发货,1.0,发货真的快,0.915478,0.0845218,0.812174,2
效果,速度,0.722,速度很快哦,0.999746,0.000254132,0.999435,2
质量,速度,0.888,速度很快哦,0.999746,0.000254132,0.999435,2
发货,收到,0.874,很快收到了,0.990738,0.00926209,0.979417,2
质量,质量,1.0,质量超好没的说,0.999916,8.41417e-05,0.999813,2
价格,价格,1.0,价格也不贵,0.995533,0.00446735,0.990072,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
效果,药效,0.888,药效不错,0.999382,0.000617999,0.998627,2
物流,物流,1.0,物流很快及时,0.995577,0.00442286,0.990171,2
物流,物流,1.0,物流速度很快,0.994871,0.00512919,0.988602,2
效果,速度,0.722,物流速度很快,0.994871,0.00512919,0.988602,2
质量,速度,0.888,物流速度很快,0.994871,0.00512919,0.988602,2
发货,收货,1.0,先收货,0.210252,0.789748,0.532774,0
效果,常备,0.854,家中常备～,0.997076,0.00292394,0.993502,2
物流,物流,1.0,物流很赞,0.999463,0.000536941,0.998807,2
效果,效果,1.0,主要看到的是效果好,0.99865,0.0013502,0.997,2
效果,见效,0.871,见效特别快,0.999654,0.000345765,0.999232,2
正品,正品,1.0,药是正品的,0.967657,0.0323428,0.928127,2
包装,正品,0.89,药是正品的,0.967657,0.0323428,0.928127,2
正品,正品,1.0,药是正品,0.982061,0.0179387,0.960136,2
包装,正品,0.89,药是正品,0.982061,0.0179387,0.960136,2
质量,回购,0.856,以后还会回购,0.999776,0.000223639,0.999503,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,收到,0.874,昨天就收到了,0.743294,0.256706,0.429542,2
物流,物流,1.0,物流超级快,0.99855,0.00145031,0.996777,2
效果,换季,0.859,换季了买来提前预防,0.988811,0.011189,0.975136,2
发货,提前,0.869,换季了买来提前预防,0.988811,0.011189,0.975136,2
物流,物流,1.0,物流挺快的,0.981134,0.0188663,0.958075,2
物流,物流,1.0,物流真快,0.985509,0.0144913,0.967797,2
物流,圆通速递,0.876,圆通速递非常垃圾,0.000109224,0.999891,0.999757,0
发货,送货上门,0.899,坚决不送货上门,0.000842385,0.999158,0.998128,0
效果,有用,0.87,一直都有用,0.999601,0.000399065,0.999113,2
物流,物流,1.0,物流真给力隔天到,0.985386,0.0146138,0.967525,2
正品,正品,1.0,是正品满意,0.999074,0.000926306,0.997942,2
包装,正品,0.89,是正品满意,0.999074,0.000926306,0.997942,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.954749,2
正品,送货,0.875,又便宜送货速度也快,0.994264,0.00573617,0.987253,2
发货,送货,1.0,又便宜送货速度也快,0.994264,0.00573617,0.987253,2
效果,速度,0.722,又便宜送货速度也快,0.994264,0.00573617,0.987253,2
质量,速度,0.888,又便宜送货速度也快,0.994264,0.00573617,0.987253,2
效果,常备,0.854,家里常备感冒药,0.96016,0.0398401,0.911466,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
正品,正品,1.0,查了是正品,0.845056,0.154944,0.655681,2
包装,正品,0.89,查了是正品,0.845056,0.154944,0.655681,2
效果,效果,1.0,希望有效果,0.951165,0.0488354,0.891477,2
包装,成熟,0.86,看来这个阿里药房做的相当成熟,0.942217,0.0577827,0.871594,2
发货,发货,1.0,看看人家的发货速度,0.00782321,0.992177,0.982615,0
效果,速度,0.722,看看人家的发货速度,0.00782321,0.992177,0.982615,0
质量,速度,0.888,看看人家的发货速度,0.00782321,0.992177,0.982615,0
发货,送到,0.865,他20小时就给我送到了,0.71515,0.28485,0.367,2
正品,药品,0.879,药品挺好,0.962648,0.0373522,0.916995,2
包装,药品,0.878,药品挺好,0.962648,0.0373522,0.916995,2
效果,常备,0.854,我只好常备一些必备药品放在办公室,0.460206,0.539794,0.204121,1
正品,药品,0.879,我只好常备一些必备药品放在办公室,0.460206,0.539794,0.204121,1
包装,药品,0.878,我只好常备一些必备药品放在办公室,0.460206,0.539794,0.204121,1
服务,办公室,0.931,我只好常备一些必备药品放在办公室,0.460206,0.539794,0.204122,1
正品,送货,0.875,送货速度很快,0.985152,0.0148482,0.967004,2
发货,送货,1.0,送货速度很快,0.985152,0.0148482,0.967004,2
效果,速度,0.722,送货速度很快,0.985152,0.0148482,0.967004,2
质量,速度,0.888,送货速度很快,0.985152,0.0148482,0.967004,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
正品,常用药,0.866,对常用药进行补充,0.589302,0.410698,0.0873383,2
质量,补充,0.862,对常用药进行补充,0.589302,0.410698,0.0873383,2
效果,效期,0.864,效期都是23年的,0.970799,0.0292009,0.935109,2
价格,生产日期,0.877,生产日期都很好,0.998308,0.00169203,0.99624,2
发货,发货,1.0,发货神速,0.394653,0.605347,0.122994,0
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
发货,下单,1.0,昨天晚上八点前下单的,0.640747,0.359253,0.20166,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
发货,收到,0.874,感冒灵已经收到了,0.763778,0.236222,0.475063,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,收到,0.874,三九感冒灵颗粒已收到,0.689431,0.310569,0.309846,2
正品,包装,0.89,包装,0.460778,0.539222,0.215558,1
包装,包装,1.0,包装,0.460778,0.539222,0.215559,1
价格,生产日期,0.877,生产日期很新鲜,0.999409,0.000590976,0.998687,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
正品,包装,0.89,包装也很完整,0.999488,0.000512133,0.998862,2
正品,包装,0.89,有特殊的阿里大药房的包装很好,0.987154,0.0128461,0.971453,2
包装,包装,1.0,包装也很完整,0.999488,0.000512133,0.998862,2
包装,包装,1.0,有特殊的阿里大药房的包装很好,0.987154,0.0128461,0.971453,2
正品,包装,0.89,包装也很完整,0.999488,0.000512133,0.998862,2
正品,包装,0.89,有特殊的阿里大药房的包装很好,0.987154,0.0128461,0.971453,2
包装,包装,1.0,包装也很完整,0.999488,0.000512133,0.998862,2
包装,包装,1.0,有特殊的阿里大药房的包装很好,0.987154,0.0128461,0.971453,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,发货,1.0,发货速度好快,0.997066,0.00293346,0.993481,2
效果,速度,0.722,发货速度好快,0.997066,0.00293346,0.993481,2
质量,速度,0.888,发货速度好快,0.997066,0.00293346,0.993481,2
价格,评价,0.858,介种东西不用咋评价了吧,0.314821,0.685179,0.300399,0
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
效果,药效,0.888,药效不错,0.999382,0.000617999,0.998627,2
服务,客服,0.878,客服态度很好,0.982881,0.0171188,0.961958,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
物流,物流,1.0,物流牛,0.98567,0.0143302,0.968155,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
味道,辣鸡,0.851,驿站辣鸡,0.738515,0.261485,0.418922,2
正品,包装,0.89,包装太可爱啦,0.991614,0.00838613,0.981364,2
包装,包装,1.0,包装太可爱啦,0.991614,0.00838613,0.981364,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
效果,天冷,0.856,天冷了,0.728834,0.271166,0.397408,2
发货,收到,0.874,感冒灵颗粒收到了,0.310944,0.689056,0.309013,0
正品,正品,1.0,正品价格实惠,0.999554,0.000446295,0.999008,2
包装,正品,0.89,正品价格实惠,0.999554,0.000446295,0.999008,2
价格,价格,1.0,正品价格实惠,0.999554,0.000446295,0.999008,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.0184791,0.958935,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
价格,售后,0.873,一直没有售后过,0.142279,0.857721,0.683825,0
价格,售后,0.873,唯一一次售后让我以后都不会再阿里下单了,0.0036981,0.996302,0.991782,0
价格,售后,0.873,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
物流,售后,0.887,一直没有售后过,0.142279,0.857721,0.683825,0
物流,售后,0.887,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
物流,售后,0.887,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
服务,售后,0.89,一直没有售后过,0.142279,0.857721,0.683825,0
服务,售后,0.89,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
服务,售后,0.89,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
价格,售后,0.873,一直没有售后过,0.142279,0.857721,0.683825,0
价格,售后,0.873,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
价格,售后,0.873,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
物流,售后,0.887,一直没有售后过,0.142279,0.857721,0.683825,0
物流,售后,0.887,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
物流,售后,0.887,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
服务,售后,0.89,一直没有售后过,0.142279,0.857721,0.683825,0
服务,售后,0.89,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
服务,售后,0.89,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
发货,下单,1.0,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
价格,售后,0.873,一直没有售后过,0.142279,0.857721,0.683825,0
价格,售后,0.873,唯一一次售后让我以后都不会再阿里下单了,0.0036981,0.996302,0.991782,0
价格,售后,0.873,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
物流,售后,0.887,一直没有售后过,0.142279,0.857721,0.683825,0
物流,售后,0.887,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
物流,售后,0.887,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
服务,售后,0.89,一直没有售后过,0.142279,0.857721,0.683825,0
服务,售后,0.89,唯一一次售后让我以后都不会再阿里下单了,0.00369811,0.996302,0.991782,0
服务,售后,0.89,快递员主动联系我快递丢件了我找售后问他能不能快递公司赔钱给他们在给我补发一件过来,0.114937,0.885063,0.744584,0
发货,反馈,0.873,他给你反馈个问题要48小时,0.00494785,0.995052,0.989005,0
发货,收到,0.874,药收到了,0.12742,0.87258,0.716845,0
物流,物流,1.0,物流神速,0.943288,0.056712,0.873973,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,发票,0.881,有发票,0.635128,0.364872,0.189174,2
正品,包装,0.89,包装完整,0.984371,0.0156292,0.965268,2
包装,包装,1.0,包装完整,0.984371,0.0156292,0.965268,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
包装,包裹,0.888,包裹严实,0.948062,0.0519384,0.884581,2
质量,实用,0.877,可以的很实用值得购买,0.99936,0.000640051,0.998578,2
质量,质量,1.0,毛毡喜字质量很好特别喜庆,0.999633,0.000367416,0.999184,2
发货,下单,1.0,昨晚下单,0.715728,0.284272,0.368285,2
发货,收到,0.874,今天中午就收到了,0.949657,0.0503431,0.888126,2
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
服务,日常,0.869,日常囤货,0.888514,0.111486,0.752254,2
服务,日常,0.869,囤点这种日常的药能省好多钱,0.634558,0.365442,0.187906,2
发货,囤货,0.888,日常囤货,0.888514,0.111486,0.752254,2
价格,价格,1.0,现在实体店的药价格太高了,0.188321,0.811679,0.581509,0
服务,日常,0.869,日常囤货,0.888514,0.111486,0.752254,2
服务,日常,0.869,囤点这种日常的药能省好多钱,0.634558,0.365442,0.187906,2
发货,卖家,0.729,卖家发货快,0.372094,0.627906,0.173124,0
发货,发货,1.0,卖家发货快,0.372094,0.627906,0.173124,0
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
服务,客服,0.878,客服态度好,0.920789,0.0792109,0.823976,2
价格,售后,0.873,售后很好,0.996697,0.00330329,0.992659,2
物流,售后,0.887,售后很好,0.996697,0.00330329,0.992659,2
服务,售后,0.89,售后很好,0.996697,0.00330329,0.992659,2
发货,收到,0.874,感冒灵上午收到了,0.560761,0.439239,0.0239142,2
包装,盒,0.892,一次买了3盒,0.993013,0.00698689,0.984474,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
服务,服务,1.0,服务很好,0.992007,0.00799272,0.982238,2
发货,送货上门,0.899,感谢快递小哥给我送货上门了,0.991242,0.0087585,0.980537,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,ae,0.853,ae买了是预防感冒,0.909749,0.0902505,0.799443,2
正品,退货,0.885,支持退货,0.181719,0.818281,0.59618,0
发货,退货,0.892,支持退货,0.181719,0.818281,0.59618,0
正品,优惠券,0.879,优惠券才买的,0.878471,0.121529,0.729935,2
正品,正,0.852,正品质,0.997113,0.00288714,0.993584,2
正品,正,0.852,也是正品,0.999477,0.000522571,0.998839,2
质量,品质,0.893,正品质,0.997113,0.00288714,0.993584,2
品牌,品质,0.881,正品质,0.997113,0.00288714,0.993584,2
质量,量,0.889,量有保障,0.998692,0.00130845,0.997092,2
效果,成效,0.875,非常有成效,0.999784,0.000215685,0.999521,2
包装,成效,0.853,非常有成效,0.999784,0.000215685,0.999521,2
味道,味,1.0,薄荷味清凉,0.98799,0.0120097,0.973312,2
发货,卖家,0.729,卖家发货速度很,0.208967,0.791033,0.535629,0
发货,发货,1.0,卖家发货速度很,0.208967,0.791033,0.535629,0
效果,速度,0.722,卖家发货速度很,0.208967,0.791033,0.535629,0
质量,速度,0.888,卖家发货速度很,0.208967,0.791033,0.535629,0
正品,正品,1.0,正品质,0.997113,0.00288714,0.993584,2
正品,正品,1.0,也是正品,0.999477,0.000522571,0.998839,2
包装,正品,0.89,正品质,0.997113,0.00288713,0.993584,2
包装,正品,0.89,也是正品,0.999477,0.000522571,0.998839,2
包装,外面,0.863,比外面买,0.991369,0.00863138,0.980819,2
正品,包装,0.89,包装非常牢固,0.99895,0.00105016,0.997666,2
包装,包装,1.0,包装非常牢固,0.99895,0.00105016,0.997666,2
物流,物流,1.0,物流也特别快,0.998981,0.0010189,0.997736,2
发货,发货,1.0,发货超快,0.984722,0.0152778,0.96605,2
价格,价格,1.0,价格优惠多了,0.938619,0.0613807,0.863598,2
发货,收到,0.874,感冒药收到了,0.163737,0.836263,0.636139,0
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
效果,药效,0.888,药效好,0.999777,0.000223481,0.999503,2
服务,服务,1.0,非常感谢阿里药房困难时期的服务,0.969366,0.0306344,0.931924,2
正品,全线,0.857,因为疫情感冒药全线停售,0.607245,0.392755,0.127212,2
发货,停售,0.885,因为疫情感冒药全线停售,0.607245,0.392755,0.127212,2
效果,速度,0.722,速度杠杠的,0.999901,9.94778e-05,0.999779,2
质量,速度,0.888,速度杠杠的,0.999901,9.94778e-05,0.999779,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
质量,回购,0.856,还会继续回购,0.999872,0.000127739,0.999716,2
效果,有用,0.87,有用,0.998541,0.00145871,0.996758,2
正品,正品,1.0,都是正品挺好的,0.999583,0.0004167,0.999074,2
包装,正品,0.89,都是正品挺好的,0.999583,0.000416699,0.999074,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
发货,送到,0.865,足不出户送到家,0.987446,0.0125536,0.972103,2
正品,商品,0.885,商品非常好,0.999205,0.000794662,0.998234,2
价格,商品,0.884,商品非常好,0.999205,0.000794662,0.998234,2
包装,商品,0.884,商品非常好,0.999205,0.000794662,0.998234,2
正品,包装,0.89,就是包装被压烂了,0.106205,0.893795,0.763989,0
包装,包装,1.0,就是包装被压烂了,0.106205,0.893795,0.763988,0
正品,包装,0.89,WO包装完好无损,0.98306,0.0169396,0.962356,2
包装,包装,1.0,WO包装完好无损,0.98306,0.0169396,0.962356,2
发货,发热,0.858,发热十分均匀,0.957285,0.0427147,0.905079,2
价格,价格,1.0,价格很实惠,0.998653,0.00134694,0.997007,2
效果,成效,0.875,有成效,0.990536,0.00946354,0.97897,2
包装,成效,0.853,有成效,0.990536,0.00946353,0.97897,2
正品,正品,1.0,正品质量有保,0.994962,0.00503782,0.988805,2
包装,正品,0.89,正品质量有保,0.994962,0.00503782,0.988805,2
质量,质量,1.0,正品质量有保,0.994962,0.00503782,0.988805,2
效果,效果,1.0,效果也很明显,0.999822,0.000177526,0.999606,2
价格,生产日期,0.877,生产日期很新鲜,0.999409,0.000590976,0.998687,2
发货,到货,1.0,很快到货,0.984865,0.0151351,0.966366,2
