字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
正品,吃完,0.865,吃完了后,0.855532,0.144468,0.67896,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
服务,客服,0.878,客服态度特别好,0.991484,0.00851574,0.981076,2
正品,包装,0.89,包装严实,0.972078,0.0279216,0.937952,2
包装,包装,1.0,包装严实,0.972078,0.0279216,0.937952,2
质量,质量,1.0,质量好是正品,0.999513,0.000486561,0.998919,2
正品,正品,1.0,质量好是正品,0.999513,0.000486561,0.998919,2
包装,正品,0.89,质量好是正品,0.999513,0.000486561,0.998919,2
效果,效果,1.0,吃了效果很好,0.999849,0.000150548,0.999665,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
效果,效果,1.0,感觉效果不大,0.032502,0.967498,0.927773,0
发货,送达,0.886,承诺明日送达,0.834263,0.165737,0.631696,2
发货,送到,0.865,结果还是过了两天才送到,0.0128283,0.987172,0.971493,0
正品,正品,1.0,正品速度快,0.999735,0.000264841,0.999412,2
包装,正品,0.89,正品速度快,0.999735,0.000264841,0.999412,2
质量,速度快,0.712,正品速度快,0.999735,0.000264841,0.999412,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
服务,服务,1.0,服务好,0.984591,0.0154092,0.965757,2
质量,质量,1.0,质量不错,0.999516,0.000483598,0.998925,2
效果,再来,0.852,下次有机会再来买,0.999835,0.000165196,0.999633,2
效果,效果,1.0,上次推荐的效果不错,0.999137,0.000862824,0.998083,2
正品,包装,0.89,包装精致啊,0.995034,0.00496622,0.988964,2
包装,包装,1.0,包装精致啊,0.995034,0.00496622,0.988964,2
质量,服务态度,0.877,服务态度非常差,0.000372127,0.999628,0.999173,0
服务,服务态度,0.881,服务态度非常差,0.000372127,0.999628,0.999173,0
服务,客服,0.878,客服对人爱理不理,0.00124926,0.998751,0.997224,0
物流,物流,1.0,物流快捷,0.996309,0.00369117,0.991797,2
效果,常备,0.854,不过家中常备也很好,0.987341,0.0126588,0.97187,2
质量,质量,1.0,质量跟药店一样的,0.710598,0.289402,0.356885,2
效果,效果,1.0,感觉效果一般,0.00611677,0.993883,0.986407,0
物流,电子,0.878,还有电子说明书和追朔验证码,0.685076,0.314924,0.30017,2
正品,产品,0.884,阿里产品值得信赖,0.99953,0.000469598,0.998957,2
品牌,产品,1.0,阿里产品值得信赖,0.99953,0.000469598,0.998957,2
服务,服务,1.0,商家服务也非常好,0.999035,0.000964734,0.997856,2
服务,平台,0.887,自从有了这个平台,0.941433,0.0585673,0.86985,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
正品,吃完,0.865,没吃完剩下的备用了,0.503477,0.496523,0.930465,1
发货,到货,1.0,感康到货了,0.121177,0.878823,0.730717,0
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,包装,0.89,宝贝包装严实,0.983055,0.0169445,0.962345,2
包装,包装,1.0,宝贝包装严实,0.983055,0.0169445,0.962345,2
效果,速度,0.722,快递速度也很快,0.996534,0.00346574,0.992298,2
质量,速度,0.888,快递速度也很快,0.996534,0.00346574,0.992298,2
正品,产品,0.884,产品不错,0.998199,0.00180086,0.995998,2
品牌,产品,1.0,产品不错,0.998199,0.00180086,0.995998,2
价格,价格,1.0,价格实惠,0.999855,0.000145209,0.999677,2
正品,正品,1.0,是正品还会回购的,0.99979,0.000210379,0.999532,2
包装,正品,0.89,是正品还会回购的,0.99979,0.000210379,0.999532,2
质量,回购,0.856,是正品还会回购的,0.99979,0.000210379,0.999532,2
效果,效果,1.0,很有效果,0.99981,0.000190361,0.999577,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
效果,效果,1.0,效果好,0.99984,0.000159736,0.999645,2
质量,回购,0.856,有需要还会回购,0.997515,0.00248484,0.994478,2
正品,药品,0.879,药品不错,0.960392,0.0396082,0.911982,2
包装,药品,0.878,药品不错,0.960392,0.0396081,0.911982,2
包装,包邮,0.877,就是有几种不包邮,0.900204,0.0997958,0.778232,2
发货,包邮,0.886,就是有几种不包邮,0.900204,0.0997958,0.778232,2
发货,收到,0.874,收到,0.688881,0.311119,0.308625,2
正品,药品,0.879,药品齐全,0.997482,0.00251795,0.994405,2
包装,药品,0.878,药品齐全,0.997482,0.00251795,0.994405,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
效果,常备,0.854,家中常备一些感冒药,0.919868,0.0801319,0.821929,2
正品,产品,0.884,相信天猫自营的产品,0.971921,0.0280788,0.937603,2
品牌,产品,1.0,相信天猫自营的产品,0.971921,0.0280788,0.937603,2
质量,质量,1.0,质量非常好,0.999898,0.000101773,0.999774,2
发货,卖家,0.729,与卖家描述的一致,0.402545,0.597455,0.105456,0
价格,价格,1.0,价格很便宜,0.94229,0.0577098,0.871756,2
发货,发货,1.0,发货速度非常神速,0.990199,0.00980055,0.978221,2
效果,速度,0.722,发货速度非常神速,0.990199,0.00980055,0.978221,2
质量,速度,0.888,发货速度非常神速,0.990199,0.00980055,0.978221,2
效果,药效,0.888,药效很好,0.999855,0.000144725,0.999678,2
正品,正品,1.0,扫码验证正品,0.981011,0.018989,0.957802,2
包装,正品,0.89,扫码验证正品,0.981011,0.018989,0.957802,2
正品,药品,0.879,备用药品,0.675439,0.324561,0.278753,2
包装,药品,0.878,备用药品,0.675439,0.324561,0.278753,2
包装,老板,0.864,老板服务好,0.970869,0.0291311,0.935264,2
服务,服务,1.0,老板服务好,0.970869,0.0291311,0.935264,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
正品,药品,0.879,药品是正版,0.974235,0.0257647,0.942745,2
包装,药品,0.878,药品是正版,0.974235,0.0257647,0.942745,2
正品,正版,0.873,药品是正版,0.974235,0.0257647,0.942745,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,药品,0.879,药品到的的很快,0.975885,0.0241153,0.94641,2
包装,药品,0.878,药品到的的很快,0.975885,0.0241153,0.94641,2
发货,下单,1.0,下单基本上2,0.612498,0.387502,0.138885,2
发货,收到,0.874,货已收到谢谢,0.835908,0.164092,0.635352,2
价格,价格比,0.95,价格比实体店便宜,0.970552,0.0294478,0.934561,2
质量,价格比,0.707,价格比实体店便宜,0.970552,0.0294478,0.934561,2
正品,包装,0.89,包装好,0.977648,0.0223516,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223517,0.95033,2
正品,正品,1.0,有防伪标志是正品,0.984194,0.0158061,0.964875,2
包装,正品,0.89,有防伪标志是正品,0.984194,0.015806,0.964875,2
发货,送货上门,0.899,丹鸟送货上门服务很好,0.995829,0.00417141,0.99073,2
服务,服务,1.0,丹鸟送货上门服务很好,0.995829,0.00417141,0.99073,2
效果,效果,1.0,这感冒药效果不错,0.977615,0.0223847,0.950256,2
正品,产品,0.884,产品正宗,0.999699,0.00030107,0.999331,2
品牌,产品,1.0,产品正宗,0.999699,0.00030107,0.999331,2
正品,正宗,0.871,产品正宗,0.999699,0.00030107,0.999331,2
价格,生产日期,0.877,近期生产日期,0.56998,0.43002,0.0443995,2
正品,正规,0.871,打印文字为正规钢印,0.887649,0.112351,0.750331,2
服务,项目,0.874,所有项目符合国药规定,0.867396,0.132604,0.705325,2
正品,药品,0.879,备点应急药品,0.682021,0.317979,0.293379,2
包装,药品,0.878,备点应急药品,0.682021,0.317979,0.293379,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
正品,药品,0.879,药品日期很新,0.99025,0.00975042,0.978332,2
包装,药品,0.878,药品日期很新,0.99025,0.00975041,0.978332,2
包装,标识,0.888,有说明书防伪标识很正规,0.994634,0.00536626,0.988075,2
正品,正规,0.871,有说明书防伪标识很正规,0.994634,0.00536625,0.988075,2
效果,再来,0.852,等下次再来买,0.999739,0.000260892,0.99942,2
发货,收到,0.874,一天就收到了,0.600264,0.399736,0.111697,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
发货,收货,1.0,收货快,0.953438,0.0465621,0.896529,2
效果,没用,0.855,还没用相信天猫店,0.122752,0.877248,0.727217,0
正品,正品,1.0,应该是正品,0.981543,0.0184572,0.958984,2
包装,正品,0.89,应该是正品,0.981543,0.0184572,0.958984,2
效果,效果,1.0,效果好,0.99984,0.000159736,0.999645,2
发货,发货,1.0,发货速度快物流很快服务态度挺好的满意非常满意的一次网购,0.999816,0.000183627,0.999592,2
质量,速度快,0.712,发货速度快物流很快服务态度挺好的满意非常满意的一次网购,0.999816,0.000183627,0.999592,2
物流,物流,1.0,发货速度快物流很快服务态度挺好的满意非常满意的一次网购,0.999816,0.000183627,0.999592,2
质量,服务态度,0.877,发货速度快物流很快服务态度挺好的满意非常满意的一次网购,0.999816,0.000183627,0.999592,2
服务,服务态度,0.881,发货速度快物流很快服务态度挺好的满意非常满意的一次网购,0.999816,0.000183627,0.999592,2
价格,价格比,0.95,价格比街面上药店便宜,0.916589,0.0834109,0.814643,2
质量,价格比,0.707,价格比街面上药店便宜,0.916589,0.0834109,0.814643,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
质量,质量,1.0,跟药房质量一样,0.18271,0.81729,0.593978,0
发货,送到,0.865,还给送到家,0.996119,0.00388063,0.991376,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
发货,到货,1.0,到货很快,0.984702,0.0152984,0.966003,2
价格,性价比,0.724,性价比高,0.999885,0.000115398,0.999744,2
效果,速度,0.722,速度也快,0.999794,0.000205547,0.999543,2
质量,速度,0.888,速度也快,0.999794,0.000205547,0.999543,2
效果,效果,1.0,用过了效果不错,0.999511,0.000489232,0.998913,2
发货,收到,0.874,东西收到了,0.355832,0.644168,0.209261,0
服务,日常,0.869,日常备用,0.870166,0.129834,0.711481,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,卖家,0.729,卖家服务很好,0.988976,0.011024,0.975502,2
服务,服务,1.0,卖家服务很好,0.988976,0.011024,0.975502,2
发货,到货,1.0,很快到货很棒,0.999847,0.000152866,0.99966,2
价格,定点,0.863,定点了,0.989248,0.0107523,0.976106,2
效果,速度,0.722,快递速度特别的快,0.996163,0.00383716,0.991473,2
质量,速度,0.888,快递速度特别的快,0.996163,0.00383716,0.991473,2
发货,收到,0.874,东西收到了,0.355832,0.644167,0.209261,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,送上门,0.701,快递小哥送上门的,0.929391,0.0706087,0.843092,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
物流,物流,1.0,点赞物流和产品都不错,0.99981,0.000190005,0.999578,2
正品,产品,0.884,点赞物流和产品都不错,0.99981,0.000190005,0.999578,2
品牌,产品,1.0,点赞物流和产品都不错,0.99981,0.000190005,0.999578,2
价格,性价比,0.724,性价比高,0.999885,0.000115398,0.999744,2
正品,正品,1.0,正品保证,0.999836,0.00016441,0.999635,2
包装,正品,0.89,正品保证,0.999836,0.00016441,0.999635,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,包装,0.89,包装好,0.977648,0.0223516,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223516,0.95033,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
物流,物流,1.0,物流还行,0.476316,0.523684,0.526318,1
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
发货,发货地,0.916,我里发货地也不远呐,0.559835,0.440165,0.0218549,2
效果,常备,0.854,家中常备药品,0.969172,0.0308283,0.931493,2
正品,药品,0.879,家中常备药品,0.969172,0.0308283,0.931493,2
包装,药品,0.878,家中常备药品,0.969172,0.0308283,0.931493,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
效果,效果,1.0,有效果,0.998205,0.00179466,0.996012,2
发货,收到,0.874,东西收到了,0.355832,0.644167,0.209261,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,循例,0.849,循例囤货,0.789056,0.210945,0.531235,2
发货,囤货,0.888,循例囤货,0.789056,0.210945,0.531235,2
服务,日常,0.869,日常囤货,0.888514,0.111486,0.752254,2
发货,囤货,0.888,日常囤货,0.888514,0.111486,0.752254,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
效果,速度,0.722,阿里药房的速度就不用说了,0.971166,0.0288336,0.935925,2
质量,速度,0.888,阿里药房的速度就不用说了,0.971166,0.0288336,0.935925,2
发货,收到,0.874,收到,0.688881,0.311119,0.308625,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,药效,0.888,药效也不错,0.999828,0.000171723,0.999618,2
物流,物流,1.0,物流有瑕疵,0.255734,0.744266,0.431703,0
包装,药盒,0.882,药盒都变形了,0.010446,0.989554,0.976787,0
包装,老板,0.864,老板服务很好,0.989105,0.0108948,0.975789,2
服务,服务,1.0,老板服务很好,0.989105,0.0108948,0.975789,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
发货,发货,1.0,快递发货速度快,0.968656,0.0313441,0.930346,2
质量,速度快,0.712,快递发货速度快,0.968656,0.0313441,0.930346,2
效果,管用,0.874,很管用,0.99968,0.000319724,0.999289,2
价格,价格,1.0,价格合适,0.999686,0.00031448,0.999301,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
效果,换季,0.859,但是这段时间换季啊,0.904356,0.095644,0.787458,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
正品,吃完,0.865,在药店买的100多块的药都吃完了还没好,0.0122463,0.987754,0.972786,0
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
正品,正品,1.0,扫码是正品,0.978647,0.0213525,0.95255,2
包装,正品,0.89,扫码是正品,0.978647,0.0213525,0.95255,2
发货,发烧,0.861,感冒发烧啥的可咋办？,0.0082516,0.991748,0.981663,0
效果,效果,1.0,也不知道效果怎么样,0.0433384,0.956662,0.903693,0
味道,天气,0.871,东北的天气一下就凉了,0.035311,0.964689,0.921531,0
正品,温差,0.858,温差也大,0.148013,0.851987,0.671082,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
发货,发货,1.0,发货,0.122056,0.877944,0.728764,0
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
效果,速度,0.722,送货速度很,0.973324,0.0266764,0.940719,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,送货速度很,0.973324,0.0266764,0.940719,2
正品,正品,1.0,正品和商店里,0.983446,0.0165541,0.963213,2
包装,正品,0.89,正品和商店里,0.983446,0.0165541,0.963213,2
正品,送货,0.875,送货速度很,0.973324,0.0266764,0.940719,2
发货,送货,1.0,送货速度很,0.973324,0.0266764,0.940719,2
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
效果,速度,0.722,送货速度很,0.973324,0.0266764,0.940719,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,送货速度很,0.973324,0.0266764,0.940719,2
正品,药品,0.879,药品,0.641806,0.358194,0.204014,2
包装,药品,0.878,药品,0.641806,0.358193,0.204014,2
服务,客服,0.878,客服态度也非常,0.566052,0.433948,0.0356701,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
质量,服务态度,0.877,服务态度很好,0.991091,0.00890882,0.980203,2
服务,服务态度,0.881,服务态度很好,0.991091,0.00890882,0.980203,2
物流,物流,1.0,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
效果,速度,0.722,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
质量,速度,0.888,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
正品,商品,0.885,商品从外包装来看非常高档,0.998475,0.00152536,0.99661,2
价格,商品,0.884,商品从外包装来看非常高档,0.998475,0.00152536,0.99661,2
包装,商品,0.884,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
包装,外包装,1.0,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
质量,一分货,0.861,真是一分钱一分货,0.00237363,0.997626,0.994725,0
发货,收到,0.874,收到,0.688881,0.311119,0.308625,2
正品,正品,1.0,药应该是正品,0.563377,0.436623,0.029727,2
包装,正品,0.89,药应该是正品,0.563377,0.436623,0.0297267,2
效果,效果,1.0,效果还是可以,0.981555,0.0184453,0.95901,2
价格,生产日期,0.877,生产日期挺近的,0.952168,0.0478323,0.893706,2
效果,急用,0.851,急用不建议网购,0.0521441,0.947856,0.884124,0
效果,效果,1.0,吃了没效果,0.0208753,0.979125,0.953611,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,送到,0.865,25日我催了两次晚上八点多才送到,0.0118296,0.98817,0.973712,0
价格,生产,0.881,感康的生产批次是去年12月底的,0.523616,0.476384,0.527681,1
效果,药效,0.888,是不是药效减了？吃了两天也没见好啊,0.00555386,0.994446,0.987658,0
正品,包装,0.89,看着和药店买的包装一样,0.558024,0.441976,0.0178316,2
包装,包装,1.0,看着和药店买的包装一样,0.558024,0.441976,0.0178317,2
效果,药效,0.888,不知道药效,0.0468003,0.9532,0.895999,0
效果,没用,0.855,没用,0.00111587,0.998884,0.99752,0
品牌,假,0.851,不知道真假,0.0084703,0.99153,0.981177,0
品牌,假,0.851,但觉得应该不能是假的,0.0411362,0.958864,0.908586,0
发货,收到,0.874,第二天就收到货了,0.2925,0.7075,0.350001,0
正品,货,0.884,第二天就收到货了,0.2925,0.7075,0.350001,0
正品,货,0.884,既不送货上门,0.00758692,0.992413,0.98314,0
发货,货,0.891,第二天就收到货了,0.2925,0.7075,0.350001,0
发货,货,0.891,既不送货上门,0.00758692,0.992413,0.98314,0
发货,送货上门,0.899,既不送货上门,0.00758692,0.992413,0.98314,0
发货,送到,0.865,也没送到我写的丰巢快递柜,0.0167032,0.983297,0.962882,0
效果,效果,1.0,银翘片没效果,0.0149345,0.985066,0.966812,0
正品,包装,0.89,感康的包装太复杂,0.00209918,0.997901,0.995335,0
包装,包装,1.0,感康的包装太复杂,0.00209918,0.997901,0.995335,0
包装,药盒,0.882,你一个药盒有必要整得这么花里胡哨的吗？我费了半天劲,0.000394625,0.999605,0.999123,0
包装,药板,0.858,才把药板拽出来,0.00164145,0.998359,0.996352,0
效果,有用,0.87,有用,0.998541,0.00145871,0.996758,2
发货,厂家,0.715,就是感觉厂家过度包装了,0.453724,0.546276,0.0744885,1
质量,过度,0.865,就是感觉厂家过度包装了,0.453725,0.546275,0.0744933,1
正品,包装,0.89,就是感觉厂家过度包装了,0.453724,0.546276,0.0744885,1
包装,包装,1.0,就是感觉厂家过度包装了,0.453724,0.546276,0.0744885,1
品牌,假,0.851,遇到合适的假的假的假的假的,0.00614846,0.993852,0.986337,0
品牌,假,0.851,遇到合适的假的假的假的假的,0.00614845,0.993852,0.986337,0
品牌,假,0.851,遇到合适的假的假的假的假的,0.00614846,0.993851,0.986337,0
品牌,假,0.851,遇到合适的假的假的假的假的,0.00614845,0.993852,0.986337,0
价格,生产,0.881,日期是去年11月份生产的,0.537256,0.462744,0.254888,1
物流,送,0.852,阿里每次都送的特别快,0.999593,0.000406773,0.999096,2
发货,送,0.871,阿里每次都送的特别快,0.999593,0.000406773,0.999096,2
物流,物流,1.0,物流很差劲,0.00103712,0.998963,0.997695,0
正品,假药,0.744,感觉是假药还剩一粒喝药了感冒也没好,0.000269816,0.99973,0.9994,0
发货,假药,0.873,感觉是假药还剩一粒喝药了感冒也没好,0.000269816,0.99973,0.9994,0
效果,管用,0.874,只要头疼吃这个管用,0.581213,0.418788,0.0693611,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
正品,包装,0.89,包装好,0.977648,0.0223516,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223517,0.95033,2
发货,发现,0.866,拿到手发现完全多虑了,0.419405,0.580595,0.0679886,0
发货,送达,0.886,真的很快送达,0.993516,0.00648393,0.985591,2
物流,递送,0.862,快递送错了,0.0795729,0.920427,0.823171,0
正品,药品,0.879,药品非常好,0.999136,0.00086359,0.998081,2
包装,药品,0.878,药品非常好,0.999136,0.00086359,0.998081,2
服务,客服,0.878,客服态度也非常好,0.996357,0.00364331,0.991904,2
价格,性价比,0.724,性价比合适,0.999901,9.86368e-05,0.999781,2
质量,回购,0.856,回购很多次,0.991105,0.00889475,0.980234,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
正品,正品,1.0,已经扫码验证是正品,0.872242,0.127758,0.716093,2
包装,正品,0.89,已经扫码验证是正品,0.872242,0.127758,0.716092,2
正品,正品,1.0,正品和商店里的一样,0.933049,0.0669513,0.851219,2
包装,正品,0.89,正品和商店里的一样,0.933049,0.0669512,0.851219,2
正品,送货,0.875,东西很好物美价廉送货速度快很满意还会再次购买满意,0.99991,9.00757e-05,0.9998,2
发货,送货,1.0,东西很好物美价廉送货速度快很满意还会再次购买满意,0.99991,9.00758e-05,0.9998,2
质量,速度快,0.712,东西很好物美价廉送货速度快很满意还会再次购买满意,0.99991,9.00758e-05,0.9998,2
包装,成,0.857,消炎药都成了禁药,0.173663,0.826337,0.614082,0
发货,发货,1.0,尝试上网上看看可以正常发货就屯了点有备无患,0.706519,0.293481,0.347819,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,发货,1.0,尝试上网上看看可以正常发货就屯了点有备无患,0.706519,0.293481,0.347819,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
质量,质量,1.0,质量非常好,0.999898,0.000101773,0.999774,2
效果,有用,0.87,对我的感冒非常有用,0.996329,0.00367144,0.991841,2
发货,到货,1.0,到货很快,0.984702,0.0152984,0.966003,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
价格,价格,1.0,价格我优惠,0.961264,0.0387359,0.91392,2
发货,下单,1.0,第一天下单,0.943813,0.0561866,0.875141,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,正品,1.0,正品药放心购买,0.999264,0.000735492,0.998366,2
包装,正品,0.89,正品药放心购买,0.999264,0.000735492,0.998366,2
效果,常备,0.854,一次能把家里常备的药都买齐全,0.994779,0.0052209,0.988398,2
价格,价格比,0.95,价格比药店便宜,0.950949,0.0490511,0.890997,2
质量,价格比,0.707,价格比药店便宜,0.950949,0.0490511,0.890997,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
效果,有用,0.87,很有用包装也很别致,0.999846,0.000154528,0.999657,2
正品,包装,0.89,很有用包装也很别致,0.999846,0.000154528,0.999657,2
包装,包装,1.0,很有用包装也很别致,0.999846,0.000154528,0.999657,2
物流,物美,0.875,物美廉价,0.937188,0.0628116,0.860418,2
价格,廉价,0.879,物美廉价,0.937188,0.0628116,0.860418,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
发货,发货,1.0,没想到阿里药房可以发货挺惊喜的,0.991305,0.00869532,0.980677,2
发货,收到,0.874,东西收到,0.736204,0.263796,0.413786,2
质量,回购,0.856,还会回购,0.999479,0.000520869,0.998842,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
价格,价格合理,0.871,价格合理,0.99979,0.000210452,0.999532,2
发货,发货,1.0,发货也快,0.973567,0.0264335,0.941259,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
效果,效果,1.0,效果非常棒,0.999976,2.39077e-05,0.999947,2
发货,下单,1.0,晚上下单隔天就到了,0.630136,0.369864,0.178079,2
正品,包装,0.89,新包装挺好,0.992752,0.00724797,0.983893,2
包装,包装,1.0,新包装挺好,0.992752,0.00724797,0.983893,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,到货速度也很快,0.998528,0.00147168,0.99673,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,到货速度也很快,0.998528,0.00147169,0.99673,2
发货,到货,1.0,到货速度也很快,0.998528,0.00147169,0.99673,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,到货速度也很快,0.998528,0.00147169,0.99673,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,到货速度也很快,0.998528,0.00147169,0.99673,2
价格,价格,1.0,价格很便宜,0.94229,0.0577098,0.871756,2
效果,效果,1.0,这个效果好,0.999537,0.000463451,0.99897,2
物流,物流,1.0,物流成特快了24小时就收到了,0.359563,0.640437,0.200972,0
包装,成,0.857,物流成特快了24小时就收到了,0.359563,0.640437,0.200972,0
发货,收到,0.874,物流成特快了24小时就收到了,0.359563,0.640437,0.200972,0
正品,包装,0.89,包装没说的,0.68587,0.31413,0.301933,2
包装,包装,1.0,包装没说的,0.68587,0.31413,0.301933,2
发货,收到,0.874,宝贝收到,0.978708,0.0212922,0.952684,2
正品,真品,0.885,是真品,0.947899,0.0521008,0.88422,2
包装,真品,0.884,是真品,0.947899,0.0521008,0.884221,2
物流,物流,1.0,物流也很快,0.998092,0.00190818,0.99576,2
发货,收到,0.874,药收到了,0.12742,0.87258,0.716845,0
正品,包装,0.89,包装完好无损,0.986762,0.0132379,0.970582,2
包装,包装,1.0,包装完好无损,0.986762,0.0132379,0.970582,2
质量,回购,0.856,回购了好多次了,0.994192,0.00580847,0.987092,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
