字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
包装,正品,0.89,正品药,0.991438,0.0085623,0.980973,2
正品,送货,0.875,送货师傅很好,0.998273,0.00172715,0.996162,2
发货,送货,1.0,送货师傅很好,0.998273,0.00172715,0.996162,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,收到,0.874,收到,0.688881,0.311119,0.308625,2
效果,速度,0.722,快递速度特别的快,0.996163,0.00383715,0.991473,2
质量,速度,0.888,快递速度特别的快,0.996163,0.00383716,0.991473,2
效果,效果,1.0,效果不错,0.999498,0.000502391,0.998884,2
价格,价格比,0.95,价格比实体店便宜,0.970552,0.0294478,0.934561,2
质量,价格比,0.707,价格比实体店便宜,0.970552,0.0294478,0.934561,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
正品,正规,0.871,是正规品牌,0.99187,0.00812999,0.981933,2
品牌,品牌,1.0,是正规品牌,0.99187,0.00812999,0.981933,2
发货,发货,1.0,分开四次发货,0.537862,0.462138,0.242768,1
正品,货,0.884,分开四次发货,0.537862,0.462138,0.242768,1
正品,货,0.884,7天才把货收完,0.118031,0.881969,0.737709,0
发货,货,0.891,分开四次发货,0.537862,0.462138,0.242768,1
发货,货,0.891,7天才把货收完,0.118031,0.881969,0.737708,0
发货,收完,0.873,7天才把货收完,0.118031,0.881969,0.737708,0
发货,到手,0.878,很快到手,0.99731,0.00269019,0.994022,2
价格,定期,0.859,定期回购的,0.998388,0.00161232,0.996417,2
质量,回购,0.856,定期回购的,0.998388,0.00161232,0.996417,2
物流,物流,1.0,物流速度很快,0.994871,0.00512919,0.988602,2
效果,速度,0.722,物流速度很快,0.994871,0.00512919,0.988602,2
质量,速度,0.888,物流速度很快,0.994871,0.00512919,0.988602,2
价格,生产日期,0.877,生产日期是新的,0.464103,0.535897,0.282063,1
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
发货,收到,0.874,已收到,0.735077,0.264923,0.411281,2
正品,药品,0.879,药品生产日期都比较新,0.934462,0.0655384,0.854359,2
包装,药品,0.878,药品生产日期都比较新,0.934462,0.0655384,0.854359,2
价格,生产日期,0.877,药品生产日期都比较新,0.934462,0.0655384,0.854359,2
价格,规格,0.879,规格多样,0.997602,0.0023979,0.994671,2
发货,拼单,0.847,方便选择拼单,0.989017,0.0109826,0.975594,2
物流,配送,1.0,配送速度太慢了,0.00802987,0.99197,0.982156,0
效果,速度,0.722,配送速度太慢了,0.00802988,0.99197,0.982156,0
质量,速度,0.888,配送速度太慢了,0.00802988,0.99197,0.982156,0
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
效果,效果,1.0,效果也很好,0.999924,7.56243e-05,0.999832,2
物流,配送,1.0,配送超快,0.998857,0.00114312,0.99746,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
发货,发货,1.0,发货送货飞快,0.925823,0.0741766,0.835163,2
正品,送货,0.875,发货送货飞快,0.925823,0.0741766,0.835163,2
发货,送货,1.0,发货送货飞快,0.925823,0.0741766,0.835163,2
正品,药品,0.879,药品没问题,0.966758,0.0332422,0.926128,2
包装,药品,0.878,药品没问题,0.966758,0.0332422,0.926128,2
物流,物流,1.0,物流好快,0.996702,0.00329805,0.992671,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,保质期,0.867,保质期也很长,0.925302,0.0746977,0.834005,2
包装,保质期,0.944,保质期也很长,0.925302,0.0746977,0.834005,2
正品,送货,0.875,送货速度快,0.99632,0.00367999,0.991822,2
发货,送货,1.0,送货速度快,0.99632,0.00367999,0.991822,2
质量,速度快,0.712,送货速度快,0.99632,0.00367999,0.991822,2
价格,生产,0.881,近期生产的,0.748039,0.251961,0.440086,2
发货,收到,0.874,收到,0.688881,0.311119,0.308625,2
物流,流,0.858,清热解毒流感冒,0.877559,0.122441,0.727909,2
物流,配方,0.864,中成药配方,0.847407,0.152593,0.660904,2
物流,物流,1.0,物流速度很快,0.994871,0.00512919,0.988602,2
效果,速度,0.722,物流速度很快,0.994871,0.00512919,0.988602,2
质量,速度,0.888,物流速度很快,0.994871,0.00512919,0.988602,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,送达,0.886,末按时间送达,0.893884,0.106116,0.764186,2
价格,价格,1.0,价格优惠,0.992851,0.00714879,0.984114,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
发货,发货,1.0,发货及时,0.689039,0.310961,0.308977,2
效果,速度,0.722,和猫超一个速度,0.934731,0.0652693,0.854957,2
质量,速度,0.888,和猫超一个速度,0.934731,0.0652693,0.854957,2
发货,发货,1.0,发货速度快,0.981521,0.0184791,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,发货,1.0,石家庄发货离我挺近的,0.955355,0.0446455,0.900788,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
服务,服务,1.0,服务好,0.984591,0.0154092,0.965757,2
质量,质量,1.0,质量有问题,0.000862083,0.999138,0.998084,0
正品,产品,0.884,临近日期的产品还发出来,0.135581,0.864419,0.698709,0
品牌,产品,1.0,临近日期的产品还发出来,0.135581,0.864419,0.698709,0
发货,发出,0.873,临近日期的产品还发出来,0.135581,0.864419,0.698709,0
发货,发货,1.0,发货及时到货快,0.914603,0.0853975,0.810228,2
发货,到货,1.0,发货及时到货快,0.914602,0.0853976,0.810228,2
发货,发货,1.0,发货迅速,0.873656,0.126344,0.719236,2
价格,价廉物美,0.874,价廉物美,0.999503,0.000496519,0.998897,2
质量,价廉物美,0.871,价廉物美,0.999503,0.000496519,0.998897,2
服务,服务,1.0,服务非常差,0.000494199,0.999506,0.998902,0
发货,发,0.871,拍的消炎药也不给发,0.0116555,0.988345,0.974099,0
发货,发,0.871,最起码发信息说明原因,0.125359,0.874641,0.721424,0
发货,发,0.871,拍的消炎药也不给发,0.0116554,0.988345,0.974099,0
发货,发,0.871,最起码发信息说明原因,0.125359,0.874641,0.721424,0
发货,订单,0.897,无故关闭订单,0.000166992,0.999833,0.999629,0
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.0184791,0.958935,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
正品,包装,0.89,包装好,0.977648,0.0223517,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223517,0.95033,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
发货,卖家,0.729,卖家发货很快,0.767173,0.232827,0.482607,2
发货,发货,1.0,卖家发货很快,0.767173,0.232827,0.482607,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.0184791,0.958935,2
发货,发货,1.0,发货速度快,0.981521,0.0184791,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
物流,物流,1.0,物流没的说,0.998332,0.00166796,0.996293,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
物流,物流,1.0,物流太快了,0.231136,0.768864,0.486364,0
效果,效果,1.0,治感冒效果不错,0.968945,0.0310546,0.93099,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
服务,客服,0.878,客服态度不错,0.909692,0.0903078,0.799316,2
价格,价廉物美,0.874,价廉物美,0.999503,0.000496519,0.998897,2
质量,价廉物美,0.871,价廉物美,0.999503,0.000496519,0.998897,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,到货,1.0,我病都好了才慢悠悠的到货,0.343878,0.656122,0.235826,0
正品,优惠券,0.879,用了优惠券价格便宜,0.960466,0.039534,0.912147,2
价格,价格便宜,0.877,用了优惠券价格便宜,0.960466,0.039534,0.912147,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,温差,0.858,尤其是现在早晚温差太大,0.0266735,0.973327,0.940726,0
正品,温差,0.858,人对外界的温差还没有适应调整好最容易感冒莲花清温是首选药,0.506524,0.493476,0.869514,1
包装,外界,0.853,人对外界的温差还没有适应调整好最容易感冒莲花清温是首选药,0.506524,0.493476,0.869517,1
正品,温差,0.858,尤其是现在早晚温差太大,0.0266735,0.973327,0.940726,0
正品,温差,0.858,人对外界的温差还没有适应调整好最容易感冒莲花清温是首选药,0.506524,0.493476,0.869517,1
效果,效果,1.0,效果立竿见影,0.988087,0.0119131,0.973527,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,送货上门,0.899,天猫商城现在都不送货上门了,0.381617,0.618383,0.151962,0
效果,效果,1.0,第一次网上买药不知道效果如何,0.227107,0.772893,0.495317,0
效果,免,0.854,免运费还行,0.961155,0.0388453,0.913677,2
正品,送货,0.875,送货速度是非常快,0.994038,0.00596183,0.986751,2
发货,送货,1.0,送货速度是非常快,0.994038,0.00596184,0.986751,2
效果,速度,0.722,送货速度是非常快,0.994038,0.00596184,0.986751,2
质量,速度,0.888,送货速度是非常快,0.994038,0.00596184,0.986751,2
正品,药品,0.879,药品还行,0.24594,0.75406,0.453466,0
包装,药品,0.878,药品还行,0.24594,0.75406,0.453466,0
物流,物流,1.0,物流很垃圾,0.000878325,0.999122,0.998048,0
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
发货,送达,0.886,次日送达,0.953021,0.0469789,0.895602,2
发货,收到,0.874,货已收到,0.367432,0.632568,0.183485,0
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
价格,价格合理,0.871,价格合理,0.99979,0.000210452,0.999532,2
质量,产品质量,1.0,产品质量有保证,0.999376,0.000624134,0.998613,2
服务,客服,0.878,客服解答耐心,0.941362,0.0586379,0.869694,2
正品,产品,0.884,产品质量有保证,0.999376,0.000624134,0.998613,2
正品,产品,0.884,非常好的产品,0.999857,0.000143139,0.999682,2
品牌,产品,1.0,产品质量有保证,0.999376,0.000624133,0.998613,2
品牌,产品,1.0,非常好的产品,0.999857,0.000143139,0.999682,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
发货,订单,0.897,把我订单自动取消,0.00208121,0.997919,0.995375,0
发货,取消,0.867,把我订单自动取消,0.00208121,0.997919,0.995375,0
服务,客服,0.878,找其客服理论,0.0663811,0.933619,0.852486,0
发货,提供,0.869,根本提供不了任何凭证证明自己系统没问题,0.000544526,0.999455,0.99879,0
服务,提供,0.884,根本提供不了任何凭证证明自己系统没问题,0.000544527,0.999455,0.99879,0
发货,凭证,0.877,根本提供不了任何凭证证明自己系统没问题,0.000544526,0.999455,0.99879,0
价格,保价,0.878,事后承诺保价退差,0.00051103,0.999489,0.998864,0
正品,退差,0.863,事后承诺保价退差,0.00051103,0.999489,0.998864,0
发货,进线,0.862,每次进线咨询都敷衍了事,0.00657068,0.993429,0.985398,0
服务,咨询,0.88,每次进线咨询都敷衍了事,0.00657068,0.993429,0.985398,0
质量,服务态度,0.877,服务态度很辣鸡,0.349774,0.650226,0.222724,0
服务,服务态度,0.881,服务态度很辣鸡,0.349774,0.650226,0.222724,0
效果,速度,0.722,速度很快,0.999424,0.000575719,0.998721,2
质量,速度,0.888,速度很快,0.999424,0.000575719,0.998721,2
物流,物流,1.0,药没问题就是物流没预计的快,0.789441,0.210559,0.532091,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
正品,送货,0.875,便宜送货速度,0.907782,0.0922182,0.795071,2
发货,送货,1.0,便宜送货速度,0.907782,0.0922182,0.795071,2
效果,速度,0.722,便宜送货速度,0.907782,0.0922182,0.795071,2
质量,速度,0.888,便宜送货速度,0.907782,0.0922182,0.795071,2
物流,物流,1.0,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
效果,速度,0.722,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
质量,速度,0.888,物流速度真的是没话说,0.986749,0.0132512,0.970553,2
正品,商品,0.885,商品从外包装来看非常高档,0.998475,0.00152536,0.99661,2
价格,商品,0.884,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
包装,商品,0.884,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
包装,外包装,1.0,商品从外包装来看非常高档,0.998475,0.00152535,0.99661,2
质量,一分货,0.861,真是一分钱一分货,0.00237363,0.997626,0.994725,0
价格,价格,1.0,近期价格相比浮动有点大,0.0322364,0.967764,0.928363,0
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,包装,0.89,这个包装是我见过最棒的了,0.998382,0.00161786,0.996405,2
包装,包装,1.0,这个包装是我见过最棒的了,0.998382,0.00161786,0.996405,2
正品,优惠券,0.879,非常划算用10元的红包优惠券拍的,0.99995,5.01442e-05,0.999889,2
品牌,名牌,0.892,以岭连花清瘟胶囊是之受缓解感冒症状的常备药名牌药,0.960188,0.0398124,0.911528,2
质量,品质,0.893,品质有保证,0.999511,0.000488696,0.998914,2
品牌,品质,0.881,品质有保证,0.999511,0.000488697,0.998914,2
质量,品质,0.893,品质也一样很实惠,0.999383,0.000617324,0.998628,2
品牌,品质,0.881,品质也一样很实惠,0.999383,0.000617324,0.998628,2
发货,收到,0.874,东西收到,0.736204,0.263796,0.413786,2
发货,提高,0.856,就是快递有待提高,0.781696,0.218304,0.51488,2
效果,效期,0.864,效期很长,0.905766,0.0942339,0.790591,2
正品,产品,0.884,产品早收到了,0.230451,0.769549,0.487886,0
品牌,产品,1.0,产品早收到了,0.230451,0.769549,0.487886,0
发货,收到,0.874,产品早收到了,0.230451,0.769549,0.487886,0
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.954749,2
质量,质量,1.0,质量也很好,0.99987,0.000130457,0.99971,2
正品,包装,0.89,包装好,0.977648,0.0223516,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223517,0.95033,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
正品,正品,1.0,希望是正品,0.951397,0.048603,0.891993,2
包装,正品,0.89,希望是正品,0.951397,0.0486029,0.891993,2
效果,没用,0.855,还没用上,0.00705432,0.992946,0.984324,0
发货,发货,1.0,发货送货速度快,0.969338,0.0306617,0.931863,2
正品,送货,0.875,发货送货速度快,0.969338,0.0306617,0.931863,2
发货,送货,1.0,发货送货速度快,0.969338,0.0306617,0.931863,2
质量,速度快,0.712,发货送货速度快,0.969338,0.0306617,0.931863,2
正品,药品,0.879,备用药品,0.675439,0.324561,0.278753,2
包装,药品,0.878,备用药品,0.675439,0.324561,0.278753,2
效果,效果,1.0,效果还不错,0.997839,0.00216081,0.995198,2
正品,假货,1.0,阿里大药房买医药品不用担心买到假货,0.748966,0.251034,0.442146,2
发货,假货,0.875,阿里大药房买医药品不用担心买到假货,0.748965,0.251035,0.442145,2
正品,正品,1.0,这玩意必须得整正品,0.820119,0.179881,0.600264,2
包装,正品,0.89,这玩意必须得整正品,0.820119,0.179881,0.600264,2
品牌,品牌,1.0,相信品牌的力量,0.999125,0.000874615,0.998056,2
质量,力量,0.868,相信品牌的力量,0.999125,0.000874616,0.998056,2
效果,几盒,0.857,考虑多备几盒,0.903221,0.0967791,0.784935,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
发货,发货,1.0,发货地距离收货地很近,0.965833,0.0341666,0.924074,2
发货,发货地,0.914,发货地距离收货地很近,0.965833,0.0341667,0.924074,2
发货,收货,1.0,发货地距离收货地很近,0.965833,0.0341666,0.924074,2
效果,管用,0.874,感冒的时候很管用的,0.994897,0.00510331,0.988659,2
效果,效果,1.0,效果可以,0.998192,0.00180766,0.995983,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
效果,常规,0.87,常规药买点在家备用,0.616313,0.383687,0.147363,2
正品,正品,1.0,保证正品,0.999525,0.000475512,0.998943,2
包装,正品,0.89,保证正品,0.999525,0.000475513,0.998943,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.954749,2
效果,效果,1.0,效果好,0.99984,0.000159736,0.999645,2
质量,品质,0.893,品质好,0.999328,0.000672334,0.998506,2
品牌,品质,0.881,品质好,0.999328,0.000672334,0.998506,2
服务,日常,0.869,家里日常必备呢,0.999491,0.000508955,0.998869,2
正品,正直,0.855,正直德尔塔病毒肆虐期间,0.98748,0.01252,0.972178,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,效果,1.0,效果还是很好的,0.999659,0.000341217,0.999242,2
发货,收到,0.874,感冒药收到了,0.163737,0.836263,0.636139,0
味道,天气,0.871,最近天气忽冷忽热,0.449656,0.550344,0.000763469,0
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556893,0.876246,2
质量,回答,0.849,都会认真回答我,0.991111,0.00888887,0.980247,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,包装,0.89,收到的时候包装完整,0.944311,0.0556893,0.876246,2
包装,包装,1.0,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,正品,1.0,药是正品,0.982061,0.0179387,0.960136,2
包装,正品,0.89,药是正品,0.982061,0.0179387,0.960136,2
发货,收到,0.874,前两天收到时正好感冒了,0.794745,0.205255,0.543877,2
正品,正好,0.852,前两天收到时正好感冒了,0.794745,0.205255,0.543877,2
价格,价格,1.0,药价格实惠比药店买还便宜点,0.957212,0.0427885,0.904915,2
效果,效果,1.0,效果很不错,0.999813,0.000187511,0.999583,2
价格,价格,1.0,价格也很实惠,0.999575,0.000424961,0.999056,2
价格,价格,1.0,跟医院价格一样,0.0500442,0.949956,0.888791,0
价格,价钱,0.892,价钱便宜,0.97631,0.0236897,0.947356,2
效果,效果,1.0,效果用后追评,0.918213,0.0817868,0.818252,2
质量,质量,1.0,宝贝质量很好价格也便宜,0.999831,0.000169404,0.999624,2
价格,价格,1.0,宝贝质量很好价格也便宜,0.999831,0.000169404,0.999624,2
价格,性价比,0.724,性价比很高,0.99989,0.000110221,0.999755,2
正品,产品,0.884,与产品介绍描述一致,0.886164,0.113836,0.747032,2
品牌,产品,1.0,与产品介绍描述一致,0.886164,0.113836,0.747032,2
服务,客服,0.878,客服对提出的问题都及时解答了,0.215334,0.784666,0.52148,0
发货,提出,0.855,客服对提出的问题都及时解答了,0.215334,0.784666,0.52148,0
正品,商品,0.885,对选购商品有帮助,0.917299,0.0827012,0.81622,2
价格,商品,0.884,对选购商品有帮助,0.917299,0.0827012,0.81622,2
包装,商品,0.884,对选购商品有帮助,0.917299,0.0827012,0.81622,2
物流,物流,1.0,物流发货速度及时,0.967903,0.032097,0.928673,2
发货,发货,1.0,物流发货速度及时,0.967903,0.032097,0.928673,2
效果,速度,0.722,物流发货速度及时,0.967903,0.032097,0.928673,2
质量,速度,0.888,物流发货速度及时,0.967903,0.032097,0.928673,2
价格,价格便宜,0.877,很好价格便宜包装完整,0.999661,0.000338776,0.999247,2
正品,包装,0.89,很好价格便宜包装完整,0.999661,0.000338776,0.999247,2
包装,包装,1.0,很好价格便宜包装完整,0.999661,0.000338777,0.999247,2
正品,常用药,0.866,一起给孩子拍了几种常用药,0.987943,0.0120569,0.973207,2
价格,价钱,0.892,价钱不贵还方便,0.948382,0.0516184,0.885292,2
价格,价格,1.0,阿里健康的药价格很实惠,0.994847,0.00515288,0.988549,2
正品,正品,1.0,正品药物,0.992123,0.00787698,0.982496,2
包装,正品,0.89,正品药物,0.992123,0.00787698,0.982496,2
质量,质量,1.0,质量有保证,0.999554,0.000445789,0.999009,2
价格,价格,1.0,价格还便宜,0.898526,0.101474,0.774503,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,囤货,0.888,方便家用囤货,0.995372,0.00462844,0.989715,2
效果,免,0.854,要是免运费就更爽了,0.999302,0.000698404,0.998448,2
效果,常备,0.854,家庭常备,0.988739,0.0112607,0.974976,2
价格,生产日期,0.877,连花清瘟胶囊是21年1月的生产日期,0.0346862,0.965314,0.92292,0
正品,正品,1.0,药是正品,0.982061,0.0179387,0.960136,2
包装,正品,0.89,药是正品,0.982061,0.0179387,0.960136,2
正品,正,0.852,比较正,0.98187,0.0181303,0.95971,2
效果,效果,1.0,用着效果还不错～,0.999032,0.000968296,0.997848,2
效果,见效,0.871,特别见效,0.999361,0.000639468,0.998579,2
发货,囤货,0.888,为防疫情囤货,0.443144,0.556856,0.0152359,0
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
效果,效果,1.0,听说效果挺好,0.998092,0.00190834,0.995759,2
发货,囤货,0.888,疫情期间囤货,0.764416,0.235584,0.476481,2
效果,效果,1.0,期待效果,0.997348,0.00265166,0.994107,2
效果,常备,0.854,家庭常备,0.988739,0.0112607,0.974976,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
正品,纸箱包装,0.866,阿里大药房的专用纸箱包装的整整齐齐,0.955028,0.0449715,0.900063,2
包装,纸箱包装,0.876,阿里大药房的专用纸箱包装的整整齐齐,0.955028,0.0449715,0.900063,2
正品,药品,0.879,药品日期新鲜,0.967939,0.0320612,0.928753,2
包装,药品,0.878,药品日期新鲜,0.967939,0.0320612,0.928753,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
价格,价格合理,0.871,价格合理,0.99979,0.000210452,0.999532,2
正品,包装,0.89,包装严实,0.972078,0.0279216,0.937952,2
包装,包装,1.0,包装严实,0.972078,0.0279216,0.937952,2
正品,商品,0.885,商品很不错,0.992327,0.0076735,0.982948,2
价格,商品,0.884,商品很不错,0.992327,0.0076735,0.982948,2
包装,商品,0.884,商品很不错,0.992327,0.00767349,0.982948,2
发货,卖家,0.729,卖家发货快,0.372094,0.627906,0.173124,0
发货,卖家,0.729,而且卖家的服务态度也很好,0.99414,0.00586008,0.986978,2
发货,发货,1.0,卖家发货快,0.372094,0.627906,0.173124,0
物流,物流,1.0,物流快递也很快,0.995657,0.00434283,0.990349,2
发货,卖家,0.729,卖家发货快,0.372094,0.627906,0.173124,0
发货,卖家,0.729,而且卖家的服务态度也很好,0.99414,0.00586008,0.986978,2
质量,服务态度,0.877,而且卖家的服务态度也很好,0.99414,0.00586008,0.986978,2
服务,服务态度,0.881,而且卖家的服务态度也很好,0.99414,0.00586008,0.986978,2
发货,下单,1.0,看了很多评论对比来对比去才下单,0.047372,0.952628,0.894729,0
正品,商品,0.885,商品没有质量问题,0.0446044,0.955396,0.900879,0
价格,商品,0.884,商品没有质量问题,0.0446043,0.955396,0.900879,0
包装,商品,0.884,商品没有质量问题,0.0446044,0.955396,0.900879,0
质量,质量,1.0,商品没有质量问题,0.0446043,0.955396,0.900879,0
发货,收货,1.0,收货时包装完好,0.710276,0.289724,0.356168,2
正品,包装,0.89,收货时包装完好,0.710276,0.289724,0.356168,2
包装,包装,1.0,收货时包装完好,0.710276,0.289724,0.356168,2
物流,沟通,0.861,沟通流畅愉快,0.999825,0.000174641,0.999612,2
发货,卖家,0.729,希望卖家生意越来越好,0.501216,0.498784,0.975682,1
物流,配送,1.0,感谢快递小哥辛苦配送,0.989103,0.0108971,0.975784,2
正品,包装,0.89,包装严实,0.972078,0.0279216,0.937952,2
包装,包装,1.0,包装严实,0.972078,0.0279216,0.937952,2
价格,以防万一,0.854,家里备着以防万一,0.949759,0.0502409,0.888354,2
正品,正品,1.0,正品好货,0.999064,0.000935815,0.99792,2
包装,正品,0.89,正品好货,0.999064,0.000935815,0.99792,2
发货,好货,0.853,正品好货,0.999064,0.000935815,0.99792,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
服务,服务,1.0,让我知道你们是这样的服务,0.00155793,0.998442,0.996538,0
服务,客服,0.878,客服给差评,6.24144e-05,0.999938,0.999861,0
发货,发货,1.0,商家发货快,0.256165,0.743835,0.430744,0
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
发货,收到,0.874,货已收到,0.367432,0.632568,0.183485,0
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
效果,管用,0.874,莲花清瘟很管用,0.967128,0.0328723,0.926951,2
发货,卖家,0.729,中国卖家守信典范,0.97758,0.0224197,0.950178,2
服务,客服,0.878,客服服务质量很好,0.995523,0.00447672,0.990052,2
质量,服务质量,0.887,客服服务质量很好,0.995523,0.00447672,0.990052,2
服务,服务质量,0.882,客服服务质量很好,0.995523,0.00447672,0.990052,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
服务,日常,0.869,日常备用,0.870166,0.129834,0.711481,2
发货,收到,0.874,宝贝收到,0.978708,0.0212922,0.952684,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
质量,物超所值,0.871,宝贝物超所值,0.999597,0.000403282,0.999104,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.95475,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
物流,物资,0.873,防疫备用物资,0.447423,0.552577,0.00572734,0
效果,几盒,0.857,买了几盒,0.974324,0.0256759,0.942943,2
发货,提前,0.869,提前买好,0.99404,0.00596,0.986756,2
效果,效果,1.0,效果也没,0.033953,0.966047,0.924549,0
价格,以防万一,0.854,以防万一,0.934096,0.0659036,0.853548,2
发货,发烧,0.861,抗感冒发烧有奇效,0.566099,0.433901,0.0357752,2
正品,包装,0.89,包装好,0.977648,0.0223517,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223517,0.95033,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
价格,价格便宜,0.877,价格便宜,0.979637,0.0203627,0.95475,2
