字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
物流,送,0.852,打广告说要买两瓶辅舒良才能送5个口罩,0.00296218,0.997038,0.993417,0
物流,送,0.852,反复强调送5个口罩并备注了,0.0112179,0.988782,0.975071,0
发货,送,0.871,打广告说要买两瓶辅舒良才能送5个口罩,0.00296218,0.997038,0.993417,0
发货,送,0.871,反复强调送5个口罩并备注了,0.0112179,0.988782,0.975071,0
正品,正,0.852,也正因为买不到口罩才会如此热烈的盼望着,0.904062,0.0959384,0.786804,2
物流,送,0.852,打广告说要买两瓶辅舒良才能送5个口罩,0.00296218,0.997038,0.993417,0
物流,送,0.852,反复强调送5个口罩并备注了,0.0112179,0.988782,0.975071,0
发货,送,0.871,打广告说要买两瓶辅舒良才能送5个口罩,0.00296218,0.997038,0.993417,0
发货,送,0.871,反复强调送5个口罩并备注了,0.0112179,0.988782,0.975071,0
发货,反馈,0.873,反馈问题,0.00637859,0.993621,0.985825,0
服务,客服,0.878,客服一个推一个,0.0640425,0.935957,0.857683,0
正品,退货,0.885,还不让退货,0.00160728,0.998393,0.996428,0
发货,退货,0.892,还不让退货,0.00160728,0.998393,0.996428,0
发货,发,0.871,结果还是只发了2个,0.00135681,0.998643,0.996985,0
发货,发,0.871,这种国难财也发,0.102194,0.897806,0.772902,0
物流,时尚,0.861,美观时尚大气,0.999948,5.18562e-05,0.999885,2
味道,大气,0.871,美观时尚大气,0.999948,5.18562e-05,0.999885,2
物流,大气,0.859,美观时尚大气,0.999948,5.18562e-05,0.999885,2
服务,客服,0.878,客服超级有耐心,0.992395,0.00760489,0.9831,2
服务,服务,1.0,服务细致贴心,0.996249,0.00375122,0.991664,2
品牌,大品牌,0.925,大品牌就是不一样,0.995195,0.00480493,0.989322,2
发货,收到,0.874,宝贝已收到,0.969271,0.0307294,0.931712,2
效果,效果,1.0,效果非常棒,0.999976,2.39077e-05,0.999947,2
发货,收到,0.874,宝贝收到了,0.905408,0.0945918,0.789796,2
质量,质感,0.877,质感也很好,0.999946,5.4002e-05,0.99988,2
发货,简单,0.859,样子简单,0.958181,0.0418193,0.907068,2
正品,真品,0.885,是真品,0.947899,0.0521008,0.884221,2
包装,真品,0.884,是真品,0.947899,0.0521008,0.884221,2
价格,降价,0.889,就是刚买完就降价了,0.645464,0.354536,0.212142,2
质量,回购,0.856,n次回购,0.990686,0.00931445,0.979301,2
效果,天热,0.858,凉茶天热是最佳的,0.978039,0.0219609,0.951198,2
质量,实用,0.877,真的是太实用了,0.893141,0.106859,0.762536,2
正品,包装,0.89,包装也很好,0.999729,0.000270571,0.999399,2
包装,包装,1.0,包装也很好,0.999729,0.00027057,0.999399,2
发货,收到,0.874,宝贝已收到,0.969271,0.0307294,0.931712,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556894,0.876246,2
发货,收到,0.874,宝贝已收到,0.969271,0.0307294,0.931712,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556894,0.876246,2
正品,包装,0.89,收到的时候包装完整,0.944311,0.0556893,0.876246,2
包装,包装,1.0,收到的时候包装完整,0.944311,0.0556894,0.876246,2
价格,价格,1.0,价格实惠美丽,0.999878,0.000121856,0.999729,2
价格,价格,1.0,价格很实惠,0.998653,0.00134694,0.997007,2
价格,性价比,0.724,性价比很高,0.99989,0.000110221,0.999755,2
效果,平价,0.861,算是平价好物,0.964648,0.0353521,0.92144,2
价格,平价,0.884,算是平价好物,0.964648,0.0353521,0.92144,2
质量,回购,0.856,会回购的,0.99529,0.00471047,0.989532,2
正品,包装,0.89,包装好,0.977648,0.0223516,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223517,0.95033,2
物流,物流,1.0,物流快,0.996123,0.0038765,0.991386,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
包装,做工,0.879,做工精良,0.999823,0.000176951,0.999607,2
质量,品质,0.893,出口品质,0.730171,0.269829,0.400379,2
品牌,品质,0.881,出口品质,0.730171,0.269829,0.40038,2
正品,淘货,0.859,最满意的一次淘货,0.999717,0.000283312,0.99937,2
发货,淘货,0.864,最满意的一次淘货,0.999717,0.000283312,0.99937,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
价格,性价比,0.724,性价比很高,0.99989,0.000110221,0.999755,2
正品,正品,1.0,非常正品店铺,0.999793,0.000206559,0.999541,2
包装,正品,0.89,非常正品店铺,0.999793,0.000206559,0.999541,2
服务,客服,0.878,客服态度也很OK,0.984016,0.0159844,0.964479,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
正品,货品,0.885,货品好,0.995736,0.00426356,0.990525,2
包装,货品,0.884,货品好,0.995736,0.00426356,0.990525,2
正品,包装,0.89,包装一般,0.0179417,0.982058,0.960129,0
包装,包装,1.0,包装一般,0.0179417,0.982058,0.960129,0
价格,价格,1.0,价格比较贵,0.0444135,0.955586,0.901303,0
发货,发货,1.0,发货速度快,0.981521,0.0184791,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
正品,正品,1.0,应该是正品,0.981543,0.0184572,0.958984,2
包装,正品,0.89,应该是正品,0.981543,0.0184572,0.958984,2
发货,发货,1.0,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,运送速度很快,0.989535,0.0104648,0.976745,2
质量,速度,0.888,发货速度非常快,0.998704,0.00129549,0.997121,2
质量,速度,0.888,运送速度很快,0.989535,0.0104648,0.976745,2
正品,包装,0.89,包装非常仔细,0.996724,0.00327642,0.992719,2
包装,包装,1.0,包装非常仔细,0.996724,0.00327642,0.992719,2
物流,运送,0.873,运送速度很快,0.989535,0.0104648,0.976745,2
效果,速度,0.722,发货速度非常快,0.998704,0.00129549,0.997121,2
效果,速度,0.722,运送速度很快,0.989535,0.0104648,0.976745,2
质量,速度,0.888,发货速度非常快,0.998704,0.00129549,0.997121,2
质量,速度,0.888,运送速度很快,0.989535,0.0104648,0.976745,2
正品,对数,0.868,东西倒是对数,0.0374423,0.962558,0.916795,0
质量,对数,0.876,东西倒是对数,0.0374423,0.962558,0.916795,0
发货,收到,0.874,但收到货包装破损,0.00212335,0.997877,0.995281,0
正品,货,0.884,但收到货包装破损,0.00212335,0.997877,0.995281,0
正品,货,0.884,货物都掉的出来了,0.00541694,0.994583,0.987962,0
发货,货,0.891,但收到货包装破损,0.00212335,0.997877,0.995281,0
发货,货,0.891,货物都掉的出来了,0.00541695,0.994583,0.987962,0
正品,包装,0.89,但收到货包装破损,0.00212335,0.997877,0.995281,0
正品,包装,0.89,东西的包装也都压扁了,0.00768027,0.99232,0.982933,0
包装,包装,1.0,但收到货包装破损,0.00212335,0.997877,0.995281,0
包装,包装,1.0,东西的包装也都压扁了,0.00768026,0.99232,0.982933,0
正品,包装,0.89,但收到货包装破损,0.00212335,0.997877,0.995281,0
正品,包装,0.89,东西的包装也都压扁了,0.00768026,0.99232,0.982933,0
包装,包装,1.0,但收到货包装破损,0.00212335,0.997877,0.995281,0
包装,包装,1.0,东西的包装也都压扁了,0.00768027,0.99232,0.982933,0
正品,药品,0.879,希望药品是正品吧,0.235942,0.764058,0.475684,0
包装,药品,0.878,希望药品是正品吧,0.235942,0.764058,0.475684,0
正品,正品,1.0,希望药品是正品吧,0.235942,0.764058,0.475684,0
包装,正品,0.89,希望药品是正品吧,0.235942,0.764058,0.475684,0
包装,袋,0.759,已经喝完一大袋了,0.981133,0.0188673,0.958073,2
正品,货,0.884,囤一波免得哪天断货了,0.862482,0.137518,0.694405,2
发货,货,0.891,囤一波免得哪天断货了,0.862482,0.137518,0.694405,2
发货,到货,1.0,到货非常快,0.996517,0.00348307,0.99226,2
价格,价格,1.0,值得信赖价格实惠,0.999835,0.000165311,0.999633,2
发货,收到,0.874,我已经是老用户了以后还是会继续支持希望可以一直这么好下去药很快就收到了,0.999876,0.000123489,0.999726,2
正品,正品,1.0,阿里健康大药房的应该是正品,0.967611,0.0323891,0.928024,2
包装,正品,0.89,阿里健康大药房的应该是正品,0.967611,0.0323891,0.928024,2
效果,换季,0.859,秘换季的时候鼻炎容易发作,0.894779,0.105221,0.766175,2
发货,发作,0.86,秘换季的时候鼻炎容易发作,0.894779,0.105221,0.766175,2
发货,发货,1.0,发货太慢,0.000172813,0.999827,0.999616,0
发货,发货,1.0,结果广州地址却从河南仓库发货,0.0640776,0.935922,0.857605,0
发货,收到,0.874,买了想早点收到货,0.954642,0.0453584,0.899204,2
正品,货,0.884,发货太慢,0.000172813,0.999827,0.999616,0
正品,货,0.884,买了想早点收到货,0.954642,0.0453585,0.899203,2
正品,货,0.884,结果广州地址却从河南仓库发货,0.0640776,0.935922,0.857605,0
发货,货,0.891,发货太慢,0.000172813,0.999827,0.999616,0
发货,货,0.891,买了想早点收到货,0.954642,0.0453585,0.899203,2
发货,货,0.891,结果广州地址却从河南仓库发货,0.0640776,0.935922,0.857605,0
发货,发货,1.0,发货太慢,0.000172813,0.999827,0.999616,0
发货,发货,1.0,结果广州地址却从河南仓库发货,0.0640776,0.935922,0.857605,0
服务,客服,0.878,客服说疫情影响了物流,0.0112319,0.988768,0.97504,0
物流,物流,1.0,客服说疫情影响了物流,0.0112319,0.988768,0.97504,0
物流,物流,1.0,对物流不满,0.00414855,0.995851,0.990781,0
发货,发,0.871,发货太慢,0.000172813,0.999827,0.999616,0
发货,发,0.871,结果广州地址却从河南仓库发货,0.0640776,0.935922,0.857605,0
发货,发,0.871,就不知道从广州仓库发,0.0309086,0.969091,0.931314,0
物流,物流,1.0,客服说疫情影响了物流,0.0112319,0.988768,0.97504,0
物流,物流,1.0,对物流不满,0.00414855,0.995851,0.990781,0
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
质量,品质,0.893,品质保证,0.999466,0.000534477,0.998812,2
品牌,品质,0.881,品质保证,0.999466,0.000534476,0.998812,2
效果,速度,0.722,速度非常快,0.999878,0.000121823,0.999729,2
质量,速度,0.888,速度非常快,0.999878,0.000121823,0.999729,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130987,0
正品,正品,1.0,目测是正品,0.991718,0.0082822,0.981595,2
包装,正品,0.89,目测是正品,0.991718,0.0082822,0.981595,2
价格,价格,1.0,价格很高,0.00182775,0.998172,0.995938,0
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
发货,发货,1.0,虚假发货,0.000258024,0.999742,0.999427,0
发货,发货,1.0,写着广州发货,0.0909315,0.909068,0.79793,0
发货,发货,1.0,实际发货是河北,0.00828594,0.991714,0.981587,0
发货,发货,1.0,虚假发货,0.000258024,0.999742,0.999427,0
发货,发货,1.0,写着广州发货,0.0909315,0.909068,0.79793,0
发货,发货,1.0,实际发货是河北,0.00828594,0.991714,0.981587,0
发货,发货,1.0,虚假发货,0.000258024,0.999742,0.999427,0
发货,发货,1.0,写着广州发货,0.0909315,0.909068,0.79793,0
发货,发货,1.0,实际发货是河北,0.00828594,0.991714,0.981587,0
正品,药品,0.879,药品的日期也快到期了,0.184401,0.815599,0.59022,0
包装,药品,0.878,药品的日期也快到期了,0.184401,0.815599,0.590221,0
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
服务,服务,1.0,全心全意为人民服务,0.998107,0.00189267,0.995794,2
效果,管用,0.874,预防感冒管用,0.959447,0.0405535,0.909881,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
效果,复购,0.87,复购很多次了,0.993249,0.00675149,0.984997,2
正品,存货,0.884,存货备用中,0.833139,0.166861,0.629198,2
发货,存货,0.882,存货备用中,0.833139,0.166861,0.629198,2
正品,产品,0.884,老牌子的产品,0.969195,0.0308049,0.931545,2
品牌,产品,1.0,老牌子的产品,0.969195,0.0308049,0.931545,2
质量,质量,1.0,质量很好的哦,0.99984,0.000159603,0.999645,2
发货,卖家,0.729,卖家热情好客,0.912876,0.0871241,0.806391,2
服务,服务周到,0.87,服务周到,0.993183,0.00681709,0.984851,2
物流,物流业,1.0,物流业给力,0.99922,0.000779546,0.998268,2
包装,包转,0.856,包转完好,0.982531,0.017469,0.96118,2
质量,品质,0.893,要一直保持品质,0.998864,0.00113567,0.997476,2
品牌,品质,0.881,要一直保持品质,0.998864,0.00113567,0.997476,2
发货,收到,0.874,顾客收到包裹,0.390184,0.609816,0.132924,0
包装,包裹,0.888,顾客收到包裹,0.390184,0.609816,0.132924,0
发货,刮,0.864,刮不着,0.00997033,0.99003,0.977844,0
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
正品,包装,0.89,喜欢的不要犹豫啊包装非常好,0.999865,0.00013452,0.999701,2
包装,包装,1.0,喜欢的不要犹豫啊包装非常好,0.999865,0.00013452,0.999701,2
价格,价格,1.0,值这个价格,0.984647,0.0153526,0.965883,2
包装,外面,0.863,没时间去外面买,0.552827,0.447173,0.0062818,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
质量,质量,1.0,质量有保证,0.999554,0.00044579,0.999009,2
发货,发货,1.0,发货速度快,0.981521,0.018479,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
效果,omega,0.859,omega,0.998381,0.00161868,0.996403,2
质量,质量,1.0,宝贝质量很好,0.99988,0.000120309,0.999733,2
发货,收到,0.874,收到货第一时间打开看了,0.257145,0.742855,0.428567,0
正品,货,0.884,收到货第一时间打开看了,0.257145,0.742855,0.428567,0
发货,货,0.891,收到货第一时间打开看了,0.257145,0.742855,0.428567,0
服务,客服,0.878,客服也有问必答,0.816284,0.183716,0.591741,2
效果,效果,1.0,没效果,0.0033187,0.996681,0.992625,0
质量,回购,0.856,还会继续回购,0.999872,0.000127739,0.999716,2
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
价格,价格,1.0,购买价格实惠,0.999462,0.000538043,0.998804,2
正品,送货,0.875,送货速度很快,0.985152,0.0148482,0.967004,2
发货,送货,1.0,送货速度很快,0.985152,0.0148482,0.967004,2
效果,速度,0.722,送货速度很快,0.985152,0.0148482,0.967004,2
质量,速度,0.888,送货速度很快,0.985152,0.0148482,0.967004,2
正品,包装,0.89,包装也很精美,0.999811,0.000189211,0.99958,2
包装,包装,1.0,包装也很精美,0.999811,0.000189211,0.99958,2
效果,效果,1.0,一直都喜欢用白云山这个牌子的板蓝根效果非常好,0.999935,6.52891e-05,0.999855,2
发货,收到,0.874,春节过后的收到的第一个快递,0.977481,0.0225193,0.949957,2
品牌,体验,0.867,一次很好的购物体验,0.99985,0.000150117,0.999666,2
服务,服务周到,0.87,服务周到,0.993183,0.00681709,0.984851,2
物流,物流,1.0,物流快速,0.996943,0.00305735,0.993206,2
物流,配送,1.0,配送也很周到,0.999797,0.000202508,0.99955,2
味道,太甜,0.87,就是感觉太甜了哈哈哈哈,0.983908,0.0160921,0.96424,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
价格,生产日期,0.877,生产日期相差半年,0.00231651,0.997683,0.994852,0
正品,相差,0.861,生产日期相差半年,0.00231651,0.997683,0.994852,0
价格,价格,1.0,价格还优惠不少,0.86984,0.13016,0.710756,2
效果,服用,0.87,还没开始服用先好评,0.690139,0.309861,0.31142,2
服务,服用,0.854,还没开始服用先好评,0.690139,0.309861,0.31142,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
物流,物流,1.0,物流不如京东,0.0341621,0.965838,0.924084,0
服务,客服,0.878,也没有在线客服可以解决问题,0.0447109,0.955289,0.900643,0
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
物流,物流,1.0,疫情期间物流太慢,0.0102037,0.989796,0.977325,0
发货,收到,0.874,收到时病都好了,0.583416,0.416584,0.0742568,2
发货,发货,1.0,发货快,0.882109,0.117891,0.73802,2
价格,价格比,0.95,价格比药店优惠,0.969746,0.0302545,0.932768,2
质量,价格比,0.707,价格比药店优惠,0.969746,0.0302545,0.932768,2
服务,服务,1.0,服务好,0.984591,0.0154092,0.965757,2
效果,效果,1.0,效果很好,0.999885,0.000115396,0.999744,2
发货,发货,1.0,发货也快,0.973567,0.0264334,0.941259,2
发货,发货,1.0,发货也快,0.973567,0.0264334,0.941259,2
效果,常备,0.854,冬日常备,0.994008,0.00599218,0.986684,2
发货,发货,1.0,发货速度快,0.981521,0.0184791,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.018479,0.958935,2
质量,质量,1.0,质量好,0.999792,0.000208209,0.999537,2
正品,送货,0.875,送货也快,0.992225,0.00777536,0.982722,2
发货,送货,1.0,送货也快,0.992225,0.00777536,0.982722,2
发货,到货,1.0,中午到货了,0.797557,0.202443,0.550126,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
发货,收到,0.874,一天就收到了,0.600264,0.399736,0.111697,2
包装,包,0.892,还好买了2包,0.77061,0.22939,0.490243,2
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
正品,包装,0.89,包装的很好,0.996592,0.00340753,0.992428,2
包装,包装,1.0,包装的很好,0.996592,0.00340753,0.992428,2
价格,价格,1.0,价格也特别实惠,0.999788,0.00021187,0.999529,2
效果,功效,0.892,还有这么多功效也是不错了,0.999789,0.000211503,0.99953,2
效果,管用,0.874,预防感冒管用,0.959447,0.0405535,0.909881,2
发货,收到,0.874,收到货了,0.180613,0.819387,0.598638,0
正品,货,0.884,收到货了,0.180613,0.819387,0.598638,0
发货,货,0.891,收到货了,0.180613,0.819387,0.598638,0
发货,送到,0.865,药送到了,0.394016,0.605984,0.124409,0
包装,外面,0.863,不错跟外面买的一样,0.999062,0.000938431,0.997915,2
价格,价格,1.0,价格也不算太贵,0.968858,0.0311417,0.930796,2
质量,品质,0.893,一直买品质一级棒,0.999954,4.59249e-05,0.999898,2
品牌,品质,0.881,一直买品质一级棒,0.999954,4.59249e-05,0.999898,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
价格,价格合理,0.871,而且价格合理,0.999851,0.000148959,0.999669,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,正宗,0.871,正宗,0.999743,0.0002567,0.99943,2
发货,送到,0.865,很快送到了,0.997095,0.00290491,0.993545,2
价格,價格,0.861,而且價格實惠也有正品保證,0.992736,0.00726368,0.983859,2
正品,正品,1.0,而且價格實惠也有正品保證,0.992736,0.00726369,0.983859,2
包装,正品,0.89,而且價格實惠也有正品保證,0.992736,0.00726369,0.983859,2
正品,正品,1.0,正品物流快服务好,0.998203,0.00179718,0.996006,2
包装,正品,0.89,正品物流快服务好,0.998203,0.00179718,0.996006,2
物流,物流,1.0,正品物流快服务好,0.998203,0.00179718,0.996006,2
服务,服务,1.0,正品物流快服务好,0.998203,0.00179718,0.996006,2
质量,质量,1.0,质量靠谱,0.999696,0.00030371,0.999325,2
发货,收到,0.874,宝贝收到了,0.905408,0.0945917,0.789796,2
服务,服务,1.0,五分好评服务很好,0.999486,0.000514389,0.998857,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
发货,卖家,0.729,卖家服务态度也很好,0.994302,0.00569794,0.987338,2
发货,卖家,0.729,卖家生意兴隆,0.942979,0.0570214,0.873286,2
质量,服务态度,0.877,卖家服务态度也很好,0.994302,0.00569794,0.987338,2
服务,服务态度,0.881,卖家服务态度也很好,0.994302,0.00569795,0.987338,2
发货,卖家,0.729,卖家服务态度也很好,0.994302,0.00569794,0.987338,2
发货,卖家,0.729,卖家生意兴隆,0.942979,0.0570214,0.873286,2
发货,提前,0.869,提前买的,0.995082,0.00491763,0.989072,2
效果,效率,0.888,以为阿里效率会高点,0.00112409,0.998876,0.997502,0
发货,发货地,0.918,谁知道一直在发货地不动,0.21178,0.78822,0.529377,0
发货,发货,1.0,谁知道一直在发货地不动,0.21178,0.78822,0.529377,0
发货,发货,1.0,发货超慢,0.00122235,0.998778,0.997284,0
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424336,0.999057,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,速度,0.722,速度也蛮快的,0.999825,0.000174717,0.999612,2
质量,速度,0.888,速度也蛮快的,0.999825,0.000174717,0.999612,2
物流,物流,1.0,物流和客服都非常好,0.999173,0.000827038,0.998162,2
服务,客服,0.878,物流和客服都非常好,0.999173,0.000827038,0.998162,2
发货,收到,0.874,板蓝根颗粒冲剂已收到了,0.141951,0.858049,0.684554,0
质量,份量,0.885,份量大超值,0.99957,0.000429492,0.999046,2
发货,囤货,0.888,囤货板蓝根冲剂,0.45723,0.54277,0.144604,1
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
物流,物流,1.0,这次物流太慢,0.111484,0.888516,0.752257,0
包装,老板,0.864,谢谢老板,0.997299,0.00270123,0.993997,2
包装,老板,0.864,就老板生意兴隆哦,0.970982,0.0290181,0.935515,2
包装,老板,0.864,谢谢老板,0.997299,0.00270123,0.993997,2
包装,老板,0.864,就老板生意兴隆哦,0.970982,0.0290181,0.935515,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,包装,0.89,包装严实,0.972078,0.0279216,0.937952,2
包装,包装,1.0,包装严实,0.972078,0.0279216,0.937952,2
物流,物流,1.0,物流也快,0.997352,0.00264761,0.994116,2
正品,包装,0.89,店家包装非常好,0.996652,0.0033482,0.992559,2
包装,包装,1.0,店家包装非常好,0.996652,0.0033482,0.992559,2
物流,配送,1.0,配送非常快,0.999127,0.000872773,0.99806,2
服务,服务,1.0,非常时期服务非常好,0.997969,0.00203084,0.995487,2
发货,断货,0.888,这个复方板蓝根颗粒基本上都是断货状态,0.0234566,0.976543,0.947874,0
发货,有货,0.873,好不容易有货就买几包吧,0.0468992,0.953101,0.89578,0
发货,发货,1.0,发货很快,0.946432,0.0535677,0.880961,2
味道,太甜,0.87,太甜了,0.00647482,0.993525,0.985611,0
质量,药量,0.874,不如39药量多,0.0022922,0.997708,0.994906,0
价格,价钱,0.892,真是一分价钱一分货,0.0024086,0.997591,0.994648,0
质量,一分货,0.861,真是一分价钱一分货,0.0024086,0.997591,0.994648,0
